,log10c0,x,rhoA,rhoV,K,K_L,E,DeltaE,deltaL,gtype,h,tf,is_restart_antibiotics
18550,1.0,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18551,1.1,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18552,1.1,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18553,1.2,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18554,1.3,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18555,1.3,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18556,1.4,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18557,1.4,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18558,1.5,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18559,1.6,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18560,1.6,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18561,1.7,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18562,1.7,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18563,1.8,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18564,1.9,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18565,1.9,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18566,2.0,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18567,2.0,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18568,2.1,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18569,2.2,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18570,2.2,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18571,2.3,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18572,2.3,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18573,2.4,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18574,2.5,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18575,2.5,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18576,2.6,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18577,2.6,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18578,2.7,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18579,2.8,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18580,2.8,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18581,2.9,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18582,2.9,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18583,3.0,0,0.5,0.5,1,1,1,0.1,0.366,hill,1,10,True
18584,-3.0,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18585,-2.9,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18586,-2.9,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18587,-2.8,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18588,-2.8,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18589,-2.7,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18590,-2.6,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18591,-2.6,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18592,-2.5,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18593,-2.5,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18594,-2.4,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18595,-2.3,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18596,-2.3,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18597,-2.2,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18598,-2.2,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18599,-2.1,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18600,-2.0,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18601,-2.0,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18602,-1.9,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18603,-1.9,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18604,-1.8,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18605,-1.7,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18606,-1.7,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18607,-1.6,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18608,-1.6,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18609,-1.5,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18610,-1.4,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18611,-1.4,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18612,-1.3,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18613,-1.3,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18614,-1.2,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18615,-1.1,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18616,-1.1,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18617,-1.0,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18618,-1.0,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18619,-0.9,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18620,-0.8,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18621,-0.8,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18622,-0.7,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18623,-0.7,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18624,-0.6,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18625,-0.5,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18626,-0.5,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18627,-0.4,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18628,-0.4,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18629,-0.3,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18630,-0.2,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18631,-0.2,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18632,-0.1,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18633,-0.1,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18634,0.0,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18635,0.1,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18636,0.1,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18637,0.2,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18638,0.2,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18639,0.3,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18640,0.4,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18641,0.4,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18642,0.5,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18643,0.5,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18644,0.6,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18645,0.7,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18646,0.7,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18647,0.8,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18648,0.8,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18649,0.9,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18650,1.0,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18651,1.0,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18652,1.1,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18653,1.1,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18654,1.2,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18655,1.3,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18656,1.3,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18657,1.4,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18658,1.4,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18659,1.5,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18660,1.6,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18661,1.6,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18662,1.7,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18663,1.7,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18664,1.8,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18665,1.9,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18666,1.9,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18667,2.0,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18668,2.0,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18669,2.1,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18670,2.2,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18671,2.2,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18672,2.3,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18673,2.3,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18674,2.4,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18675,2.5,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18676,2.5,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18677,2.6,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18678,2.6,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18679,2.7,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18680,2.8,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18681,2.8,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18682,2.9,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18683,2.9,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18684,3.0,0,0.5,0.5,1,1,1,0.1,0.368,hill,1,10,True
18685,-3.0,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18686,-2.9,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18687,-2.9,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18688,-2.8,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18689,-2.8,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18690,-2.7,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18691,-2.6,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18692,-2.6,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18693,-2.5,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18694,-2.5,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18695,-2.4,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18696,-2.3,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18697,-2.3,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18698,-2.2,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18699,-2.2,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18700,-2.1,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18701,-2.0,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18702,-2.0,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18703,-1.9,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18704,-1.9,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18705,-1.8,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18706,-1.7,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18707,-1.7,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18708,-1.6,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18709,-1.6,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18710,-1.5,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18711,-1.4,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18712,-1.4,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18713,-1.3,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18714,-1.3,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18715,-1.2,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18716,-1.1,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18717,-1.1,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18718,-1.0,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18719,-1.0,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18720,-0.9,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18721,-0.8,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18722,-0.8,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18723,-0.7,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18724,-0.7,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18725,-0.6,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18726,-0.5,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18727,-0.5,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18728,-0.4,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18729,-0.4,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18730,-0.3,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18731,-0.2,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18732,-0.2,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18733,-0.1,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18734,-0.1,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18735,0.0,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18736,0.1,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18737,0.1,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18738,0.2,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18739,0.2,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18740,0.3,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18741,0.4,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18742,0.4,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18743,0.5,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18744,0.5,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18745,0.6,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18746,0.7,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18747,0.7,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18748,0.8,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18749,0.8,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18750,0.9,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18751,1.0,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18752,1.0,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18753,1.1,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18754,1.1,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18755,1.2,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18756,1.3,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18757,1.3,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18758,1.4,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18759,1.4,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18760,1.5,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18761,1.6,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18762,1.6,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18763,1.7,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18764,1.7,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18765,1.8,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18766,1.9,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18767,1.9,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18768,2.0,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18769,2.0,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18770,2.1,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18771,2.2,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18772,2.2,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18773,2.3,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18774,2.3,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18775,2.4,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18776,2.5,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18777,2.5,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18778,2.6,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18779,2.6,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18780,2.7,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18781,2.8,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18782,2.8,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18783,2.9,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18784,2.9,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18785,3.0,0,0.5,0.5,1,1,1,0.1,0.37,hill,1,10,True
18786,-3.0,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18787,-2.9,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18788,-2.9,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18789,-2.8,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18790,-2.8,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18791,-2.7,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18792,-2.6,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18793,-2.6,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18794,-2.5,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18795,-2.5,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18796,-2.4,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18797,-2.3,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18798,-2.3,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18799,-2.2,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18800,-2.2,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18801,-2.1,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18802,-2.0,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18803,-2.0,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18804,-1.9,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18805,-1.9,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18806,-1.8,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18807,-1.7,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18808,-1.7,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18809,-1.6,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18810,-1.6,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18811,-1.5,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18812,-1.4,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18813,-1.4,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18814,-1.3,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18815,-1.3,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18816,-1.2,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18817,-1.1,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18818,-1.1,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18819,-1.0,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18820,-1.0,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18821,-0.9,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18822,-0.8,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18823,-0.8,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18824,-0.7,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18825,-0.7,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18826,-0.6,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18827,-0.5,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18828,-0.5,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18829,-0.4,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18830,-0.4,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18831,-0.3,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18832,-0.2,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18833,-0.2,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18834,-0.1,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18835,-0.1,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18836,0.0,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18837,0.1,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18838,0.1,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18839,0.2,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18840,0.2,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18841,0.3,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18842,0.4,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18843,0.4,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18844,0.5,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18845,0.5,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18846,0.6,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18847,0.7,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18848,0.7,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18849,0.8,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18850,0.8,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18851,0.9,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18852,1.0,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18853,1.0,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18854,1.1,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18855,1.1,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18856,1.2,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18857,1.3,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18858,1.3,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18859,1.4,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18860,1.4,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18861,1.5,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18862,1.6,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18863,1.6,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18864,1.7,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18865,1.7,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18866,1.8,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18867,1.9,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18868,1.9,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18869,2.0,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18870,2.0,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18871,2.1,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18872,2.2,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18873,2.2,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18874,2.3,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18875,2.3,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18876,2.4,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18877,2.5,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18878,2.5,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18879,2.6,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18880,2.6,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18881,2.7,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18882,2.8,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18883,2.8,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18884,2.9,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18885,2.9,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18886,3.0,0,0.5,0.5,1,1,1,0.1,0.372,hill,1,10,True
18887,-3.0,0,0.5,0.5,1,1,1,0.1,0.374,hill,1,10,True
18888,-2.9,0,0.5,0.5,1,1,1,0.1,0.374,hill,1,10,True
18889,-2.9,0,0.5,0.5,1,1,1,0.1,0.374,hill,1,10,True
18890,-2.8,0,0.5,0.5,1,1,1,0.1,0.374,hill,1,10,True
18891,-2.8,0,0.5,0.5,1,1,1,0.1,0.374,hill,1,10,True
18892,-2.7,0,0.5,0.5,1,1,1,0.1,0.374,hill,1,10,True
18893,-2.6,0,0.5,0.5,1,1,1,0.1,0.374,hill,1,10,True
